Order ID,Order Date,Customer Name,Region,Category,Sales,Quantity,Discount,Profit
CA-2016-165169,6/5/2016,Janet Lee,East,Office Supplies,14.94,3,0,6.8724
CA-2015-109575,9/18/2015,Ken Heidel,East,Office Supplies,41.96,2,0,7.9724
CA-2015-109575,9/18/2015,Ken Heidel,East,Office Supplies,636.86,7,0,0
CA-2015-109575,9/18/2015,Ken Heidel,East,Technology,499.99,1,0,129.9974
CA-2015-109575,9/18/2015,Ken Heidel,East,Technology,1259.93,7,0,327.5818
CA-2015-109575,9/18/2015,Ken Heidel,East,Office Supplies,65.08,4,0,31.8892
CA-2017-168193,3/6/2017,Roland Murray,East,Office Supplies,26.38,1,0,12.1348
CA-2017-168193,3/6/2017,Roland Murray,East,Furniture,71.97,3,0,16.5531
CA-2016-115476,3/17/2016,Vivian Mathis,East,Technology,129.98,2,0,62.3904
CA-2016-115476,3/17/2016,Vivian Mathis,East,Office Supplies,32.54,2,0,15.9446
CA-2016-133340,12/9/2016,Logan Haushalter,Central,Technology,10.9,1,0,3.052
CA-2016-133340,12/9/2016,Logan Haushalter,Central,Technology,59.98,2,0,25.1916
CA-2016-133340,12/9/2016,Logan Haushalter,Central,Office Supplies,61.929,1,0.1,23.3954
CA-2016-137848,1/15/2016,William Brown,East,Office Supplies,16.52,4,0,7.5992
CA-2016-137848,1/15/2016,William Brown,East,Office Supplies,60.12,9,0,28.8576
CA-2016-137848,1/15/2016,William Brown,East,Office Supplies,49.536,3,0.2,17.3376
CA-2014-113047,10/24/2014,Arthur Prichep,South,Office Supplies,11.85,3,0,3.792
CA-2016-149979,9/23/2016,Russell Applegate,South,Office Supplies,118.25,5,0,34.2925
CA-2016-149979,9/23/2016,Russell Applegate,South,Furniture,368.97,3,0,81.1734
CA-2017-161956,8/27/2017,Dan Reichenbach,West,Furniture,198.46,2,0,99.23
CA-2017-161956,8/27/2017,Dan Reichenbach,West,Office Supplies,321.92,4,0,96.576
CA-2017-161956,8/27/2017,Dan Reichenbach,West,Technology,879.984,2,0.2,329.994
CA-2017-161956,8/27/2017,Dan Reichenbach,West,Office Supplies,28.4,5,0,8.236
CA-2017-161956,8/27/2017,Dan Reichenbach,West,Furniture,230.28,3,0.2,23.028
CA-2017-161956,8/27/2017,Dan Reichenbach,West,Office Supplies,116.28,3,0,56.9772
CA-2017-161956,8/27/2017,Dan Reichenbach,West,Office Supplies,841.568,2,0.2,294.5488
CA-2017-161956,8/27/2017,Dan Reichenbach,West,Office Supplies,354.9,5,0,17.745
CA-2016-116799,3/3/2016,Jason Gross,Central,Office Supplies,42.784,7,0.2,15.5092
CA-2016-116799,3/3/2016,Jason Gross,Central,Furniture,563.43,5,0.3,-56.343
CA-2016-111283,2/29/2016,Lena Cacioppo,East,Office Supplies,111.104,7,0.2,8.3328
CA-2015-167745,9/18/2015,George Bell,West,Office Supplies,11.68,2,0,5.4896
CA-2015-167745,9/18/2015,George Bell,West,Office Supplies,16.9,2,0,5.07
CA-2015-167745,9/18/2015,George Bell,West,Furniture,24.4,2,0,10.248
CA-2017-104577,5/12/2017,Chloris Kastensmidt,East,Office Supplies,87.6,5,0,42.048
CA-2016-156251,8/13/2016,Theresa Swint,Central,Furniture,241.96,2,0,24.196
CA-2016-156251,8/13/2016,Theresa Swint,Central,Office Supplies,8.52,3,0,4.1748
CA-2017-125878,2/25/2017,Michelle Huthwaite,Central,Office Supplies,1.788,3,0.8,-3.0396
CA-2016-163153,3/21/2016,Dario Medina,Central,Furniture,99.372,2,0.3,-1.4196
CA-2016-163153,3/21/2016,Dario Medina,Central,Office Supplies,1.344,1,0.2,0.504
CA-2015-103205,12/8/2015,Joel Jenkins,Central,Technology,119.96,5,0.2,11.996
CA-2014-153913,12/16/2014,Ken Black,South,Furniture,1013.832,9,0.2,101.3832
CA-2014-153913,12/16/2014,Ken Black,South,Office Supplies,1.984,2,0.2,0.6696
CA-2016-155530,12/17/2016,Charles McCrossin,West,Furniture,2003.52,6,0.2,-325.572
US-2016-101196,5/12/2016,Filia McAdams,East,Office Supplies,82.368,2,0.2,-19.5624
CA-2014-115357,8/6/2014,Roland Fjeld,South,Technology,62.91,3,0,22.6476
US-2014-102715,4/11/2014,Jay Kimmel,South,Office Supplies,6.912,3,0.2,2.3328
US-2014-102715,4/11/2014,Jay Kimmel,South,Technology,383.976,3,0.2,81.5949
US-2014-102715,4/11/2014,Jay Kimmel,South,Office Supplies,10.368,2,0.2,3.6288
US-2014-102715,4/11/2014,Jay Kimmel,South,Technology,335.944,7,0.2,41.993
CA-2015-107937,5/3/2015,Julia Barnett,West,Furniture,665.88,6,0,106.5408
US-2017-148768,11/30/2017,Parhena Norris,South,Technology,71.976,3,0.2,8.997
CA-2017-118521,2/16/2017,Luke Foster,East,Office Supplies,37.94,2,0,18.2112
CA-2014-149643,11/16/2014,Rick Huthwaite,Central,Technology,273.96,2,0,10.9584
CA-2015-135314,7/9/2015,Matt Collins,East,Technology,269.982,3,0.4,40.4973
CA-2017-165204,11/13/2017,Michael Nguyen,South,Office Supplies,8.904,3,0.2,3.339
CA-2017-165204,11/13/2017,Michael Nguyen,South,Office Supplies,720.064,4,0.2,-63.0056
CA-2017-125752,7/31/2017,Eugene Hildebrand,South,Technology,41.424,2,0.2,8.2848
CA-2017-112487,12/26/2017,Tracy Collins,East,Office Supplies,3.132,2,0.7,-2.61
CA-2016-144218,10/31/2016,Jonathan Doherty,West,Office Supplies,1085.42,7,0,282.2092
CA-2016-169971,9/4/2016,Ivan Liston,Central,Office Supplies,3.912,1,0.2,1.0269
CA-2016-169971,9/4/2016,Ivan Liston,Central,Office Supplies,62.376,3,0.2,7.0173
US-2016-133508,4/17/2016,Sean Wendt,Central,Office Supplies,29.05,5,0,9.0055
CA-2014-107139,7/5/2014,Dennis Pardue,West,Office Supplies,180.96,6,0.2,67.86
CA-2015-111325,2/27/2015,Bill Tyler,East,Office Supplies,4.419,3,0.7,-3.3879
CA-2015-111325,2/27/2015,Bill Tyler,East,Office Supplies,16.032,6,0.2,2.2044
CA-2015-163762,11/27/2015,Jeremy Ellison,East,Office Supplies,29.79,3,0,12.5118
US-2014-117163,1/27/2014,Ed Jacobs,West,Office Supplies,57.23,1,0,14.3075
US-2014-117163,1/27/2014,Ed Jacobs,West,Furniture,333,3,0.2,-16.65
US-2014-117163,1/27/2014,Ed Jacobs,West,Office Supplies,36.44,4,0,12.0252
CA-2017-121314,9/23/2017,Bobby Elias,South,Office Supplies,251.64,3,0.2,88.074
CA-2017-147760,11/4/2017,Kelly Lampkin,South,Furniture,523.764,3,0.4,-192.0468
CA-2017-147760,11/4/2017,Kelly Lampkin,South,Technology,1359.96,5,0.2,118.9965
CA-2016-156503,10/14/2016,Nathan Cano,South,Furniture,102.592,1,0.2,10.2592
CA-2016-156503,10/14/2016,Nathan Cano,South,Technology,22.704,1,0.2,5.9598
CA-2016-156503,10/14/2016,Nathan Cano,South,Office Supplies,93.024,3,0.2,33.7212
CA-2016-156503,10/14/2016,Nathan Cano,South,Office Supplies,12.768,2,0.2,1.4364
CA-2016-156503,10/14/2016,Nathan Cano,South,Office Supplies,35.008,4,0.2,13.128
CA-2016-156503,10/14/2016,Nathan Cano,South,Office Supplies,39.152,1,0.2,14.682
CA-2015-113628,11/12/2015,Anna Häberlin,South,Office Supplies,11.76,5,0.2,1.323
CA-2015-113628,11/12/2015,Anna Häberlin,South,Office Supplies,5.238,2,0.7,-4.0158
CA-2015-113628,11/12/2015,Anna Häberlin,South,Office Supplies,4.662,3,0.7,-3.7296
CA-2015-113628,11/12/2015,Anna Häberlin,South,Furniture,523.92,5,0.2,-72.039
CA-2015-113628,11/12/2015,Anna Häberlin,South,Technology,100.792,1,0.2,10.0792
CA-2015-113628,11/12/2015,Anna Häberlin,South,Furniture,146.136,3,0.2,16.4403
CA-2017-147753,3/5/2017,Pete Kriz,Central,Office Supplies,25.06,2,0,11.7782
CA-2015-103961,11/5/2015,Nathan Gelder,Central,Office Supplies,19.824,6,0.2,6.4428
CA-2016-152471,7/8/2016,Zuschuss Donatelli,South,Technology,823.96,5,0.2,51.4975
CA-2016-152471,7/8/2016,Zuschuss Donatelli,South,Office Supplies,15.984,2,0.2,4.995
CA-2015-102582,9/15/2015,Natalie Webber,South,Furniture,801.96,2,0,200.49
CA-2015-102582,9/15/2015,Natalie Webber,South,Technology,59.97,3,0,0
CA-2015-102582,9/15/2015,Natalie Webber,South,Furniture,1056.86,7,0,306.4894
CA-2017-141873,10/9/2017,Harry Greene,East,Office Supplies,12.816,3,0.2,4.3254
CA-2017-141873,10/9/2017,Harry Greene,East,Furniture,314.352,3,0.2,-15.7176
CA-2017-141873,10/9/2017,Harry Greene,East,Office Supplies,18.98,2,0,8.9206
CA-2017-141873,10/9/2017,Harry Greene,East,Office Supplies,18.24,6,0.2,6.156
CA-2015-140984,9/14/2015,Craig Carroll,East,Office Supplies,991.2,6,0,257.712
CA-2015-140984,9/14/2015,Craig Carroll,East,Technology,879.984,2,0.2,329.994
CA-2015-140984,9/14/2015,Craig Carroll,East,Office Supplies,12.96,9,0.2,4.536
CA-2014-132801,10/7/2014,John Grady,Central,Office Supplies,107.44,10,0.2,10.744
CA-2017-141733,5/7/2017,Rick Wilson,Central,Furniture,1458.65,5,0,423.0085
CA-2017-141733,5/7/2017,Rick Wilson,Central,Furniture,26.64,1,0,7.4592
CA-2017-141733,5/7/2017,Rick Wilson,Central,Furniture,476.8,2,0,119.2
CA-2017-141733,5/7/2017,Rick Wilson,Central,Office Supplies,87.444,2,0.1,18.4604
US-2015-111927,11/14/2015,Lycoris Saunders,East,Furniture,76.14,3,0,26.649
US-2015-111927,11/14/2015,Lycoris Saunders,East,Office Supplies,19.96,2,0,9.3812
CA-2014-105984,11/24/2014,Muhammed Yedwab,East,Technology,1049.97,5,0.4,-209.994
CA-2014-105984,11/24/2014,Muhammed Yedwab,East,Furniture,611.058,3,0.3,-34.9176
CA-2014-100363,4/8/2014,Jim Mitchum,West,Office Supplies,2.368,2,0.2,0.8288
CA-2014-100363,4/8/2014,Jim Mitchum,West,Office Supplies,19.008,3,0.2,6.8904
CA-2014-126760,7/26/2014,Kunst Miller,West,Technology,911.984,2,0.2,113.998
CA-2014-126760,7/26/2014,Kunst Miller,West,Furniture,674.352,3,0.2,-109.5822
CA-2014-126760,7/26/2014,Kunst Miller,West,Furniture,134.01,9,0,36.1827
CA-2014-126760,7/26/2014,Kunst Miller,West,Technology,170.97,3,0,70.0977
US-2014-109162,6/8/2014,Katrina Edelman,South,Furniture,170.352,3,0.2,10.647
CA-2014-101931,10/28/2014,Todd Sumrall,West,Office Supplies,7.184,2,0.2,2.245
CA-2014-101931,10/28/2014,Todd Sumrall,West,Office Supplies,6.28,2,0,0.0628
CA-2014-101931,10/28/2014,Todd Sumrall,West,Office Supplies,480.74,2,0,14.4222
CA-2014-101931,10/28/2014,Todd Sumrall,West,Furniture,616.998,6,0.15,-36.294
CA-2014-101931,10/28/2014,Todd Sumrall,West,Office Supplies,141.4,5,0,38.178
CA-2017-129000,11/25/2017,Sam Zeldin,Central,Office Supplies,501.81,3,0,0
CA-2017-161053,9/22/2017,Joel Eaton,South,Office Supplies,691.96,4,0,318.3016
CA-2017-161053,9/22/2017,Joel Eaton,South,Technology,34.95,5,0,15.378
CA-2015-142377,12/4/2015,Michael Stewart,Central,Office Supplies,85.96,7,0,40.4012
CA-2015-127593,9/21/2015,Duane Huffman,East,Furniture,85.3,2,0,14.501
CA-2017-130526,11/26/2017,Guy Thornton,Central,Office Supplies,33.568,8,0.8,-53.7088
US-2017-131849,6/6/2017,Gary Hansen,West,Furniture,4.95,1,0,2.178
US-2017-131849,6/6/2017,Gary Hansen,West,Office Supplies,26.4,5,0,0
US-2017-105389,10/23/2017,Darrin Martin,Central,Office Supplies,3.564,3,0.8,-6.237
US-2017-105389,10/23/2017,Darrin Martin,Central,Technology,823.96,5,0.2,51.4975
US-2017-105389,10/23/2017,Darrin Martin,Central,Office Supplies,10.272,3,0.2,0.8988
CA-2014-140816,12/20/2014,Toby Carlisle,West,Technology,447.944,7,0.2,89.5888
CA-2017-154039,2/17/2017,Julie Kriz,Central,Furniture,480.96,3,0.5,-269.3376
CA-2017-154039,2/17/2017,Julie Kriz,Central,Technology,124.792,1,0.2,10.9193
CA-2014-135755,5/3/2014,Nathan Cano,East,Office Supplies,40.176,3,0.2,14.5638
CA-2014-135755,5/3/2014,Nathan Cano,East,Office Supplies,10.896,3,0.2,3.9498
CA-2017-123246,10/17/2017,Astrea Jones,West,Office Supplies,10.64,4,0,2.7664
CA-2015-157133,11/28/2015,Lena Creighton,Central,Furniture,151.96,5,0.6,-182.352
CA-2014-124709,7/27/2014,Giulietta Weimer,West,Technology,238,2,0,38.08
CA-2017-146360,4/23/2017,Sean Christensen,Central,Technology,155.34,6,0,55.9224
CA-2015-132486,10/23/2015,Jay Fein,West,Technology,148.32,9,0,63.7776
CA-2015-132486,10/23/2015,Jay Fein,West,Furniture,240.784,1,0.2,27.0882
CA-2015-132486,10/23/2015,Jay Fein,West,Furniture,191.968,7,0.2,16.7972
CA-2015-132486,10/23/2015,Jay Fein,West,Office Supplies,11.56,2,0,5.6644
CA-2015-132486,10/23/2015,Jay Fein,West,Office Supplies,11.8,4,0,5.664
CA-2015-132486,10/23/2015,Jay Fein,West,Furniture,842.352,3,0.2,42.1176
CA-2016-136231,9/5/2016,Darrin Martin,South,Office Supplies,23.472,3,0.2,7.6284
CA-2016-136231,9/5/2016,Darrin Martin,South,Office Supplies,86.058,7,0.7,-63.1092
CA-2016-136231,9/5/2016,Darrin Martin,South,Technology,108.784,2,0.2,6.799
CA-2016-136231,9/5/2016,Darrin Martin,South,Office Supplies,10.272,3,0.2,3.21
CA-2016-140641,10/28/2016,Emily Phan,South,Office Supplies,38.19,5,0.7,-26.733
CA-2014-151001,4/5/2014,John Grady,Central,Office Supplies,49.632,4,0.2,3.7224
CA-2014-151001,4/5/2014,John Grady,Central,Office Supplies,52.096,4,0.2,3.9072
CA-2015-129896,6/15/2015,Peter Fuller,West,Office Supplies,9.568,2,0.2,2.99
CA-2015-129896,6/15/2015,Peter Fuller,West,Office Supplies,82.368,2,0.2,-19.5624
CA-2015-129896,6/15/2015,Peter Fuller,West,Furniture,364.704,6,0.2,-36.4704
CA-2015-129896,6/15/2015,Peter Fuller,West,Furniture,40.256,4,0.2,11.0704
CA-2014-152849,7/5/2014,David Wiener,South,Office Supplies,4.368,3,0.2,0.3822
US-2017-127341,1/29/2017,Clytie Kelty,Central,Office Supplies,12.128,4,0.8,-20.6176
CA-2016-167759,3/3/2016,Craig Carreira,Central,Technology,134.85,3,0,37.758
CA-2014-100895,6/2/2014,Stewart Visinsky,South,Office Supplies,8.56,2,0,2.6536
CA-2014-100895,6/2/2014,Stewart Visinsky,South,Technology,239.97,3,0,67.1916
CA-2014-100895,6/2/2014,Stewart Visinsky,South,Office Supplies,356.94,2,0,107.082
US-2016-163881,11/24/2016,Sung Pak,West,Technology,659.9,2,0,217.767
US-2016-163881,11/24/2016,Sung Pak,West,Furniture,1684.752,6,0.2,210.594
US-2016-163881,11/24/2016,Sung Pak,West,Technology,559.92,8,0,190.3728
US-2016-144547,11/10/2016,Maxwell Schwartz,Central,Technology,279.944,7,0.2,48.9902
US-2014-112200,11/22/2014,Tony Chapman,Central,Office Supplies,9.98,5,0.8,-16.467
CA-2017-110212,5/1/2017,Sanjit Jacobs,South,Technology,48.9,5,0,18.093
CA-2017-134285,12/7/2017,David Smith,Central,Office Supplies,3.552,3,0.2,1.2432
CA-2017-134285,12/7/2017,David Smith,Central,Office Supplies,15.552,3,0.2,5.4432
CA-2017-102267,11/30/2017,Stuart Calhoun,Central,Office Supplies,2.368,2,0.2,0.8288
CA-2017-157980,12/7/2017,Shahid Hopkins,East,Technology,127.984,2,0.2,25.5968
CA-2015-121097,1/3/2015,Sylvia Foulston,Central,Office Supplies,10.368,2,0.2,3.6288
CA-2015-151043,11/14/2015,Maureen Gastineau,East,Technology,47.984,2,0.2,-1.1996
US-2015-119312,10/2/2015,Christopher Schild,West,Office Supplies,270.34,14,0,75.6952
CA-2015-167010,4/5/2015,Valerie Takahito,East,Office Supplies,98.112,7,0.2,18.396
CA-2015-167010,4/5/2015,Valerie Takahito,East,Office Supplies,563.808,4,0.2,21.1428
CA-2015-167010,4/5/2015,Valerie Takahito,East,Office Supplies,10.428,4,0.7,-6.952
CA-2015-167010,4/5/2015,Valerie Takahito,East,Furniture,547.136,4,0.2,-68.392
CA-2015-167010,4/5/2015,Valerie Takahito,East,Technology,14.85,5,0.4,-3.2175
CA-2015-167010,4/5/2015,Valerie Takahito,East,Technology,41.988,2,0.4,-9.7972
CA-2015-167010,4/5/2015,Valerie Takahito,East,Furniture,7.584,1,0.2,2.37
CA-2015-167010,4/5/2015,Valerie Takahito,East,Furniture,352.45,5,0.5,-211.47
CA-2017-126788,6/5/2017,Adrian Barton,Central,Technology,470.376,3,0.2,52.9173
CA-2017-148068,9/18/2017,Muhammed MacIntyre,East,Office Supplies,19.44,3,0,9.3312
CA-2017-148068,9/18/2017,Muhammed MacIntyre,East,Furniture,9.82,2,0,3.2406
US-2017-142573,7/18/2017,Maris LaWare,West,Furniture,801.6,5,0.5,-448.896
US-2017-142573,7/18/2017,Maris LaWare,West,Furniture,161.568,2,0.2,10.098
US-2017-142573,7/18/2017,Maris LaWare,West,Office Supplies,16.096,2,0.2,5.2312
US-2017-142573,7/18/2017,Maris LaWare,West,Office Supplies,7.656,4,0.7,-6.1248
US-2017-142573,7/18/2017,Maris LaWare,West,Furniture,311.976,3,0.2,-42.8967
US-2015-148817,12/1/2015,Keith Dawkins,South,Office Supplies,61.68,4,0,16.6536
US-2015-148817,12/1/2015,Keith Dawkins,South,Office Supplies,63.96,4,0,30.7008
CA-2016-110044,6/28/2016,Roland Fjeld,Central,Technology,359.976,3,0.2,35.9976
CA-2017-146920,8/28/2017,Sean Christensen,Central,Office Supplies,25.344,6,0.2,7.92
CA-2017-146920,8/28/2017,Sean Christensen,Central,Office Supplies,26.72,5,0.2,9.352
CA-2014-103940,9/17/2014,Bradley Nguyen,West,Office Supplies,30.28,2,0,1.2112
CA-2014-103940,9/17/2014,Bradley Nguyen,West,Office Supplies,57.93,3,0,16.2204
CA-2014-103940,9/17/2014,Bradley Nguyen,West,Furniture,35.34,2,0,13.4292
CA-2014-103940,9/17/2014,Bradley Nguyen,West,Office Supplies,137.24,5,0.2,46.3185
CA-2016-162082,3/14/2016,John Stevenson,Central,Furniture,241.332,5,0.32,-14.196
CA-2016-162082,3/14/2016,John Stevenson,Central,Office Supplies,5.184,1,0.2,1.8792
CA-2016-162082,3/14/2016,John Stevenson,Central,Office Supplies,145.544,7,0.2,16.3737
CA-2016-132094,8/26/2016,Vivek Grady,East,Office Supplies,5.472,3,0.2,1.6416
CA-2016-132094,8/26/2016,Vivek Grady,East,Technology,47.984,2,0.2,13.1956
CA-2017-123001,9/2/2017,Anthony Witt,West,Office Supplies,9.4,5,0,2.726
CA-2017-123001,9/2/2017,Anthony Witt,West,Office Supplies,74,5,0,37
CA-2017-123001,9/2/2017,Anthony Witt,West,Technology,201.584,2,0.2,12.599
CA-2015-118955,6/16/2015,Lycoris Saunders,Central,Office Supplies,28.752,3,0.2,9.3444
CA-2015-118955,6/16/2015,Lycoris Saunders,Central,Office Supplies,27.216,3,0.2,9.8658
CA-2015-118955,6/16/2015,Lycoris Saunders,Central,Furniture,197.372,2,0.3,-25.3764
US-2016-143448,12/10/2016,Mark Hamilton,Central,Furniture,1424.9,5,0,356.225
CA-2017-117863,5/18/2017,Toby Swindell,East,Furniture,14.56,2,0,6.2608
CA-2017-117863,5/18/2017,Toby Swindell,East,Office Supplies,3.048,1,0.2,1.0287
CA-2017-160458,5/27/2017,Eric Hoffmann,South,Office Supplies,25.92,5,0.2,9.072
US-2016-142685,6/23/2016,Maureen Gnade,East,Office Supplies,835.17,7,0,16.7034
CA-2016-133144,5/16/2016,Denny Ordway,West,Office Supplies,17.34,3,0,8.4966
CA-2017-167871,11/18/2017,Art Ferguson,South,Office Supplies,44.384,1,0.2,15.5344
CA-2017-167871,11/18/2017,Art Ferguson,South,Office Supplies,2.944,1,0.2,-0.6624
CA-2016-119963,11/18/2016,Steve Nguyen,Central,Office Supplies,6.368,2,0.2,1.0348
CA-2016-119963,11/18/2016,Steve Nguyen,Central,Office Supplies,48.848,2,0.2,15.8756
CA-2016-119963,11/18/2016,Steve Nguyen,Central,Office Supplies,19.648,2,0.2,6.6312
CA-2016-119963,11/18/2016,Steve Nguyen,Central,Furniture,255.108,6,0.3,-18.222
CA-2014-121167,11/28/2014,Mary O'Rourke,East,Office Supplies,17.248,2,0.2,6.0368
US-2016-151862,3/1/2016,Odella Nelson,West,Technology,159.984,2,0.2,13.9986
CA-2017-152961,1/15/2017,Sanjit Chand,East,Office Supplies,12.7,2,0,5.842
CA-2014-133228,4/4/2014,Maurice Satty,Central,Furniture,5.47,1,0,2.3521
CA-2014-133228,4/4/2014,Maurice Satty,Central,Office Supplies,79.36,4,0,23.808
CA-2016-114951,6/26/2016,Duane Noonan,West,Furniture,22.14,3,0,6.4206
CA-2016-156573,5/29/2016,Raymond Buch,South,Office Supplies,11.277,3,0.7,-8.6457
CA-2016-156573,5/29/2016,Raymond Buch,South,Office Supplies,4.448,2,0.2,0.3336
CA-2016-156573,5/29/2016,Raymond Buch,South,Furniture,44.76,3,0.2,14.547
CA-2015-113901,10/19/2015,Nicole Hansen,Central,Office Supplies,38.28,6,0,17.6088
CA-2015-113901,10/19/2015,Nicole Hansen,Central,Technology,149.95,5,0,44.985
CA-2017-134838,2/19/2017,Emily Ducich,West,Office Supplies,12.84,3,0,3.4668
CA-2017-134838,2/19/2017,Emily Ducich,West,Furniture,44.67,3,0,12.0609
CA-2016-120257,9/22/2016,Pierre Wener,East,Office Supplies,7.872,3,0.2,0.8856
CA-2014-164910,11/12/2014,Denise Monton,South,Office Supplies,7.872,3,0.2,0.8856
CA-2016-149902,4/1/2016,Don Weiss,East,Office Supplies,88.04,4,0,22.8904
CA-2016-146010,5/20/2016,Eugene Hildebrand,West,Office Supplies,40.635,7,0.7,-32.508
US-2015-163685,6/1/2015,Katrina Edelman,Central,Office Supplies,5.728,8,0.8,-9.1648
US-2015-163685,6/1/2015,Katrina Edelman,Central,Office Supplies,42.24,10,0.2,13.2
CA-2014-135090,11/22/2014,Susan Pistek,West,Office Supplies,53.82,9,0,24.219
CA-2015-132374,2/22/2015,Penelope Sewall,Central,Office Supplies,79.36,4,0,20.6336
CA-2016-167556,3/29/2016,Janet Martin,East,Office Supplies,13.48,2,0,6.74
CA-2016-167556,3/29/2016,Janet Martin,East,Office Supplies,29.8,5,0.2,9.3125
CA-2016-167556,3/29/2016,Janet Martin,East,Furniture,414,8,0,124.2
CA-2016-167556,3/29/2016,Janet Martin,East,Office Supplies,41.328,7,0.2,14.9814
US-2016-116400,10/22/2016,Eric Barreto,South,Furniture,39.92,4,0,11.1776
CA-2017-101308,10/2/2017,Frank Gastineau,West,Office Supplies,8.94,3,0,4.1124
CA-2017-101308,10/2/2017,Frank Gastineau,West,Technology,84.784,2,0.2,-20.1362
CA-2014-114517,12/23/2014,Tiffany House,East,Furniture,53.316,2,0.4,-19.5492
CA-2014-114517,12/23/2014,Tiffany House,East,Office Supplies,56.52,3,0,15.8256
CA-2017-119564,12/15/2017,Paul Lucas,West,Furniture,22.77,3,0,9.7911
CA-2016-135265,7/7/2016,Christopher Conant,West,Furniture,287.968,4,0.2,-3.5996
CA-2016-135265,7/7/2016,Christopher Conant,West,Technology,2799.96,5,0.2,944.9865
CA-2016-135265,7/7/2016,Christopher Conant,West,Office Supplies,48.94,1,0,24.47
CA-2016-108735,4/17/2016,Jessica Myrick,West,Furniture,257.499,3,0.15,24.2352
CA-2017-112333,4/8/2017,Karen Ferguson,East,Office Supplies,2591.56,4,0,621.9744
CA-2017-112333,4/8/2017,Karen Ferguson,East,Office Supplies,41.95,5,0,10.4875
US-2016-159415,4/17/2016,Charles Sheldon,South,Furniture,79.12,5,0.2,13.846
CA-2014-122588,11/25/2014,Andy Reiter,East,Furniture,52.96,2,0,20.1248
CA-2014-137589,11/3/2014,Maxwell Schwartz,East,Office Supplies,286.344,3,0.2,-64.4274
CA-2015-161998,5/1/2015,David Bremer,South,Furniture,63.552,3,0.2,14.2992
CA-2015-161998,5/1/2015,David Bremer,South,Office Supplies,41.376,3,0.2,4.6548
CA-2015-161998,5/1/2015,David Bremer,South,Office Supplies,172.704,6,0.2,10.794
CA-2015-105627,3/8/2015,Dana Kaydos,Central,Furniture,512.94,3,0,97.4586
CA-2015-105627,3/8/2015,Dana Kaydos,Central,Furniture,860.93,7,0,189.4046
CA-2015-105627,3/8/2015,Dana Kaydos,Central,Technology,769.95,5,0,223.2855
CA-2015-105627,3/8/2015,Dana Kaydos,Central,Office Supplies,14.98,1,0,4.494
CA-2015-105627,3/8/2015,Dana Kaydos,Central,Furniture,373.08,6,0,82.0776
US-2015-149629,7/17/2015,Michael Paige,South,Furniture,231.92,5,0.2,5.798
CA-2014-116834,10/11/2014,Dean percer,West,Furniture,63.47,11,0,19.041
CA-2014-116834,10/11/2014,Dean percer,West,Technology,345,5,0,58.65
CA-2016-145730,3/3/2016,Chris Cortes,Central,Furniture,637.896,3,0.3,-127.5792
CA-2016-145730,3/3/2016,Chris Cortes,Central,Technology,287.91,3,0.4,33.5895
CA-2016-145730,3/3/2016,Chris Cortes,Central,Office Supplies,36.6,3,0.2,11.895
US-2015-168732,12/10/2015,Khloe Miller,South,Office Supplies,1.78,1,0,0.4984
US-2015-168732,12/10/2015,Khloe Miller,South,Office Supplies,25.92,4,0,12.4416
US-2015-168732,12/10/2015,Khloe Miller,South,Technology,101.94,6,0,21.4074
CA-2015-107468,12/18/2015,Michael Kennedy,West,Office Supplies,6.848,2,0.2,0.5992
CA-2017-144463,1/1/2017,Steven Cartwright,West,Furniture,474.43,11,0,199.2606
CA-2017-100811,11/21/2017,Cindy Chapman,East,Office Supplies,8.448,2,0.2,2.64
CA-2017-100811,11/21/2017,Cindy Chapman,East,Office Supplies,39.296,4,0.2,3.9296
CA-2015-153612,12/22/2015,Beth Thompson,Central,Office Supplies,17.12,4,0,4.9648
CA-2015-165624,8/23/2015,Fred Harton,South,Office Supplies,542.94,3,0,152.0232
CA-2015-165624,8/23/2015,Fred Harton,South,Office Supplies,8.64,3,0,4.2336
CA-2015-165624,8/23/2015,Fred Harton,South,Office Supplies,193.8,5,0,94.962
CA-2015-165624,8/23/2015,Fred Harton,South,Office Supplies,21.4,5,0,9.63
CA-2015-165624,8/23/2015,Fred Harton,South,Office Supplies,97.88,2,0,48.94
CA-2015-165624,8/23/2015,Fred Harton,South,Technology,251.91,9,0,47.8629
CA-2015-165624,8/23/2015,Fred Harton,South,Office Supplies,25.86,3,0,6.7236
CA-2014-154963,6/22/2014,Anna Andreadi,East,Furniture,170.058,3,0.3,-4.8588
CA-2014-154963,6/22/2014,Anna Andreadi,East,Technology,82.782,3,0.4,-15.1767
CA-2014-154963,6/22/2014,Anna Andreadi,East,Furniture,853.93,5,0.3,0
CA-2017-130764,10/27/2017,Jack O'Briant,West,Furniture,556.665,5,0.15,6.549
CA-2017-130764,10/27/2017,Jack O'Briant,West,Technology,95.84,4,0.2,34.742
CA-2017-139311,8/11/2017,Sylvia Foulston,Central,Office Supplies,29.664,4,0.2,10.0116
CA-2017-139311,8/11/2017,Sylvia Foulston,Central,Office Supplies,9.184,7,0.2,2.87
CA-2017-139311,8/11/2017,Sylvia Foulston,Central,Technology,153.584,2,0.2,13.4386
CA-2017-139311,8/11/2017,Sylvia Foulston,Central,Office Supplies,12.864,8,0.8,-22.512
